reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
2cd7a8e2-1638-4da3-ac19-d1a8a7f6e886,Anas Makavile,https://play-lh.googleusercontent.com/a-/AD_cMMQxMQQCDpXaIJEwkK6u7dHkq589IEchTlQf-Rmt,the best Arabic TV,5,1,4.2.1,2022-03-17 05:50:47,,,4.2.1
3c77f39f-6bdc-4962-9c8d-664823a9c108,Syrianxgamer Sxg,https://play-lh.googleusercontent.com/a-/AD_cMMQUZqQIUYCkBVeqXbe3eQmQAJ0s0aLNQ_DgeOAC,You're very much for free and thank you,5,2,4.2.1,2022-03-15 14:29:18,,,4.2.1
7e4435a9-378c-45da-9bf9-c342ca0fa93b,Hussein Osman,https://play-lh.googleusercontent.com/a-/AD_cMMTyCiAp5e62SMERoRFCBCeXKKVR_3joAxXpt9BGNQ,Remove the censorship,1,1,4.1.0,2022-03-13 04:12:44,,,4.1.0
4248974f-b9eb-4270-814b-9f563c8cbf5f,Mohamed Abdelhakim,https://play-lh.googleusercontent.com/a/AAcHTtfBVUuLBdhbypf77Cp6ro-BfeWFz39mMllOT769=mo,"Excellent content, only issue which is a deal breaker for me is I can't change the aspect ratio of the live TV. Hence I can't watch in full screen which is very damn annoying!!",4,45,4.2.1,2022-03-12 12:06:33,,,4.2.1
9684d061-c0b0-4473-b337-162a796481d6,scorpion sting1975,https://play-lh.googleusercontent.com/a/AAcHTtdpOZyYk7oW4eldsTKOqcbwaCCjr552C-Fnkpnm=mo,very nice,5,0,4.2.1,2022-03-11 04:36:51,,,4.2.1
f06fc8d4-eb0a-400c-9c61-0bd44239ec3c,Mohammad Shahjahan,https://play-lh.googleusercontent.com/a-/AD_cMMQZejBUojZh8jeRvsxgxKc0epFFgl1zJtHW0UsLKQ,nice,5,0,4.2.1,2022-03-10 11:53:58,,,4.2.1
4642b908-3abe-45e0-b807-f263f2be4dba,Ahmed Sawad,https://play-lh.googleusercontent.com/a-/AD_cMMS29F_sBKcprgD2v_P3rEIVFckxZP09bh6YX0Cw,راااائع و سهل و فيه محتويات حصريه و بث مباشر لقنوات كثير و السعر ممتاز,5,0,,2022-03-07 18:06:42,,,
63b333a8-09ab-419c-9b97-d76b70b43b23,Rafik Nagui,https://play-lh.googleusercontent.com/a-/AD_cMMR2uB3NJpgfjLYZwdKL8RNmAztxFikdIgSKzJEKgw,it's 👍👍👍,5,1,4.2.1,2022-03-06 11:29:19,,,4.2.1
95476775-8433-4fd7-9dc9-4b0696418bb0,Mohamed Shafik,https://play-lh.googleusercontent.com/a/AAcHTtesMdCBZfKH515ynEPxRQJssE3gYizTwnVvHjeo=mo,"like the content much, but it consumes alot of internet data. watching 11 series of good doctor using 17 gb",4,2,4.2.1,2022-03-05 15:40:56,,,4.2.1
8bd945d3-0440-4644-aeea-fe032e2afdbe,"Peter Anthony V, Jr. Lee",https://play-lh.googleusercontent.com/a-/AD_cMMTCAnb2agIHhM11NIoYBns7fEyG7hQfQ0dsfvra8A,so far so good titles. just looking forward for more titular movies and series to be added.,4,7,4.2.1,2022-03-04 01:48:08,,,4.2.1
037ae2d6-cee1-41f3-8eb8-ecc59fe74291,Mohammad Abotogar,https://play-lh.googleusercontent.com/a/AAcHTteJznhzsFvdbeVobMogODOem6mifsWH3LhKXoCH=mo,"After I removed my subscription from Google play long ago, I can no longer resubscribe with other options.",1,3,,2022-03-04 00:29:06,,,
36011ab5-bb2b-45de-8ab6-e9a68cfd4d40,ossama desoki,https://play-lh.googleusercontent.com/a-/AD_cMMTrUxSDmjdYD9StvMEM6BH1bGwsaZ-Xw6Yr72dNOg,not working,1,0,4.2.1,2022-03-03 10:13:03,,,4.2.1
ce82884e-fc94-48f2-9d7e-ce339ee9d066,Mundher Abbas,https://play-lh.googleusercontent.com/a-/AD_cMMQGl6AGNxIRWxP35rQPWNrs6_rrm8ZywnOkpX0-IBQ,stable and versitile,4,0,4.2.1,2022-03-01 18:24:34,,,4.2.1
6be1daeb-3a21-4392-97aa-60d1fc0f5b7f,MURTADHA ABDULLA,https://play-lh.googleusercontent.com/a-/AD_cMMRxmMvORo6sxc4Ac5vZarAneP4F-sR-iZu3Sd1b0tA,I have Samsung galaxy A51 android 10 upgrade to 11 and i get this message (GENERAL_2301_The DRM error: 7 Operation not supported in this روايات (FO configuration_android.media.MediaCodec$CryptoException: 8 Operation not supported in this configuration),2,13,4.2.1,2022-03-01 13:02:21,,,4.2.1
44a5044d-5914-4aa8-9ab6-9e333da35753,Sameh Mostafa,https://play-lh.googleusercontent.com/a-/AD_cMMSvOOWylYUSxyvf3N11sf08bxNF6szKdaJvNGIi9Q,👍,5,0,4.2.1,2022-03-01 00:07:45,,,4.2.1
46b918f9-ddb2-490c-a6a1-0d3fa300556a,Vishnu varthan,https://play-lh.googleusercontent.com/a-/AD_cMMR_g7Iqn45Kc9TZ1IGkcWln3yKAXRozLmU-I_brcw,good entertainment app,5,1,4.2.1,2022-02-28 23:24:56,,,4.2.1
57ea4f97-5cd9-4772-8a02-8113b5d80ce1,Heba Malkawi,https://play-lh.googleusercontent.com/a-/AD_cMMRFSPUIy6bbmKLyKn-t7bp5plTTPXLkQ9dbdVONkow,كتير بستهلك نت ع كل حلقة ساعه خسرت ١ ججا نت,2,0,4.2.1,2022-02-28 03:54:44,,,4.2.1
3158fd27-2749-4ba5-bbed-071df8a65b10,Mahmoud Magdy,https://play-lh.googleusercontent.com/a-/AD_cMMQtX6tIOjzpTruKJlbN3KB0IN1jYQ-_OcWhJSPblQ,شركة حرامية ونصابين,1,1,4.2.1,2022-02-27 20:39:04,,,4.2.1
aa4d07ab-0c4b-4dbc-a30e-12a720da82c2,Mudaser Bajwa,https://play-lh.googleusercontent.com/a-/AD_cMMTOF9s5du38rKkgwHfqS388K-2OIbUTc3t49tjP_g,Bufring problem very slow,2,1,4.2.1,2022-02-24 06:56:37,,,4.2.1
d6cec41d-6389-4add-a800-5523040e9fdf,M Bilal,https://play-lh.googleusercontent.com/a-/AD_cMMTjfDXZRWLDk74jqZ8uVujl-wnQoYzZaliXDuvWHTs,MA SHA ALLAH ZABARDAST GOOD,5,0,4.2.0,2022-02-23 13:11:06,,,4.2.0
10bc1465-941b-4bc1-af31-425c6b06cd99,mina george,https://play-lh.googleusercontent.com/a-/AD_cMMR0CGX62ZO1_lzb2C9F1WQD6Bd4JcFPLgKE3BxI,Interesting app,5,0,4.2.0,2022-02-21 04:28:52,,,4.2.0
961fa246-e646-4baf-a55c-a2cc402bc206,ahmed al nahal,https://play-lh.googleusercontent.com/a-/AD_cMMQJjtlYRYk5ifA8I5F87MmA9oQ_ORZKgB0WbandXA,تطبيق ممتاز جدا ملئ بالمحتوي,5,0,4.2.0,2022-02-21 00:07:23,,,4.2.0
8d2051e0-74dc-49a2-999f-0355e461c380,Mostafa Helal,https://play-lh.googleusercontent.com/a/AAcHTtdEk6HEJChFn1wafUoKvt3cnpGBLyO0IuhghSRr=mo,تجربه سيئه جدا مع صعوبه الغاء الاشتراك زلا انصح بالاشتراك به اكثر من سئ,1,1,4.2.0,2022-02-20 08:57:04,,,4.2.0
08d078e1-b024-4fed-af80-7e9cee465a32,Milad Elshahat,https://play-lh.googleusercontent.com/a-/AD_cMMQiljxiGJQS6MWRfgySCOzwdTyZjs39ugzcWPwd,تطبيق سئ جدا وخدمة عملاء سيئه جدا انا جالي اشتراك مجاني لفترة 3 شهور لما اشتركت في الانترنت الارضي من ساعتها م عارف ادخل علي التطبيق بيقولي أن اسم المستخدم خطأ بعت أكثر من ايميل لخدمة العملاء ولكن محدش بيرد عليا . تجربه سيئه الصراحه,1,0,,2022-02-19 03:44:02,,,
1ed4e3df-81db-4ff7-9d88-3edabbca45d5,Mahdy Mohsen,https://play-lh.googleusercontent.com/a/AAcHTtcxv_mGCYqQ8Vljim7Wd79j2XgWQS_MvaACru8=mo,Amazing,5,0,4.2.0,2022-02-18 17:28:21,,,4.2.0
ebb2b98a-5207-4c9d-ad2a-15d7e07ddc61,Mohammad Waheed,https://play-lh.googleusercontent.com/a/AAcHTteopeisjFEb7JBxOnHSYyFjHKLFdcBL5Oxd_Xal=mo,"Thank you for the service, it is great app but unfortunately I have lost 3.17 GB from my net???",2,3,4.2.0,2022-02-18 13:18:44,,,4.2.0
fe81d9b4-f82a-405c-a25a-481778ed072e,Hoda Ebraheem,https://play-lh.googleusercontent.com/a/AAcHTtcuB_rLfQXRdLoeQ3Invy1ynsvdjZvspfbiQ741=mo,🧡🧡🧡,5,0,4.2.0,2022-02-18 07:03:05,,,4.2.0
869642eb-b6e0-4433-8a97-ddaf8df1a3f4,lobna soltan,https://play-lh.googleusercontent.com/a-/AD_cMMQkbSCWjMaUfDdldahtSx4yixsPBuuXGpc48hX10A,I like it,4,0,4.2.0,2022-02-17 22:07:42,,,4.2.0
c6aa3fb5-5def-4601-bdf1-ec89cf75b975,Karim ELReedy,https://play-lh.googleusercontent.com/a-/AD_cMMRF9ZYezo12CFOZ-gTjldFU5DH5Zhrgq-gQXy7f,🤗,5,0,4.2.0,2022-02-17 05:11:02,,,4.2.0
78be68f8-eb16-4956-84ba-257ae43d8620,Gulf Viewers,https://play-lh.googleusercontent.com/a-/AD_cMMSHbdRKCgLdVL7xw0kcwRmITB_jmKzVenAx0sC_WJ8,How can I unsubscribe jawwy TV,3,0,4.2.0,2022-02-15 07:38:51,,,4.2.0
0f614167-cd04-43af-87ae-737d4af8e2d5,SAN MYO (SM),https://play-lh.googleusercontent.com/a-/AD_cMMRHfcZjFKT0_km1VgrJWAN4HUnGl8A08VOSigTPRg,VERY VERY GOOD 👍👍👌👍👍APP,5,0,4.2.0,2022-02-14 16:51:39,,,4.2.0
03d3af07-e5b1-4105-8d7b-d1b5ead825a7,Amr Adel,https://play-lh.googleusercontent.com/a-/AD_cMMQVJp57QXgvVV6nE3WPXoUBhzaKDwQq0Plgrlo8Fw,ممتاز,5,0,4.1.0,2022-02-14 00:09:17,,,4.1.0
02383bbb-d23e-4a20-a848-e2fcf86147d2,Ahmed Omar,https://play-lh.googleusercontent.com/a-/AD_cMMSsxyWxt8cOjz5dA3KtXbOF0eFyzoQsBFWAXYRLdQ,👍🏻,5,0,4.1.0,2022-02-13 12:43:58,,,4.1.0
8e40fc58-28c1-404d-bb8d-9cfe8ccfc57a,Mohammed Abdulbaqi,https://play-lh.googleusercontent.com/a/AAcHTtfeaO0urTq4CcATrdz12QWkE-FKvPEnVyLi_xY=mo,amazing streaming app,5,0,4.1.0,2022-02-13 04:24:54,,,4.1.0
febde317-8cae-4927-93ef-2001a46c3374,Ayman Khalil,https://play-lh.googleusercontent.com/a-/AD_cMMQubLr9GszKhZY7FbBvX7sUDLErXgQ2_99Ut8plrA,"Terrible customer service. I've renewed my subscription, and yet my account hasn't been re-acitivated!! And I've emailed customer care 3 times so far, and nobody responded! I advise against using this app. Waste of money!!!",1,25,4.1.0,2022-02-12 23:23:37,,,4.1.0
89992c15-3c9f-4c0d-8b97-cba44ae28395,Galal gameing,https://play-lh.googleusercontent.com/a/AAcHTtdRRCkGuD_pIrnG6LnIyPZX7TJI0djjlw7oojs=mo,محدش يجرب الابلكاشت🤢🤢,1,1,4.1.0,2022-02-12 14:51:20,,,4.1.0
169df123-898d-4163-9cab-e7beebe47ae9,Ahmed Nasreldin,https://play-lh.googleusercontent.com/a/AAcHTteb8Xuo3hg77aINmh7AUUVfbCynttokakTejvsx=mo,Excellent app with exclusive offer from orange Egypt,5,3,4.1.0,2022-02-12 10:53:29,,,4.1.0
98f9aa2c-dc1c-4a9e-a5e6-232897d49896,Mezo Kadry,https://play-lh.googleusercontent.com/a/AAcHTtdGLMOV3uYvdMtrI5J3_Xl-EsE9Qpb2M2IWe4ZN=mo,صراحة ماكنتش متخيل إن الابلكشين جميل كدا علية مسلسلات وافلام عربى واجنبى من starzplay وقنوات. Fox وعلية قنوات لايف واعمال جوى الجميلة وليهم قناة لايف خاصة بيهم بس المشكلة إن الابلكشين ثقيل جدا عايز دعم شوى وساعات بيفصل صراحة لو اهتموا بيه شوى ممكن الابلكيشن يبقى رقم ١ فى مصر المزيد من دعم السيلفر.,5,0,,2022-02-11 12:04:07,,,
a00093f3-a867-4ac1-bc54-b19ce95670f7,Ahmed Najeeb,https://play-lh.googleusercontent.com/a-/AD_cMMS2FRhzbCfSkH473oxOgNOt_ToxcGK71SaXUXd5_6U,احسنتم 👌❤️,5,0,4.1.0,2022-02-11 09:57:50,,,4.1.0
5f436091-dcc9-4ffb-87f1-2a0c2892e8f8,Sherif Ezz,https://play-lh.googleusercontent.com/a-/AD_cMMQ70R6bmF7YX1dQ42TVyilqgSSf0uaGkIbkTRAiH50,"Buggy, keeps crashing The app keeps crashing either at startup or at the profile selection page. The content is nice but only when one is able to log in and reach the content pahe",1,33,4.1.0,2022-02-10 12:44:22,,,4.1.0
0f1ceb01-1537-4a33-9de4-c57fd2561e24,Jojo Princess,https://play-lh.googleusercontent.com/a-/AD_cMMS4LvBB3ACqYI7PGOVxK0TdkJCPp83tvI5zmOSO,Gamd,5,0,4.1.0,2022-02-10 10:33:58,,,4.1.0
a9989795-bbb4-40fc-b2f5-9b55d620ca14,Mohamed Gamal,https://play-lh.googleusercontent.com/a-/AD_cMMRjSymyzj6XgzIaiOhy1yTOcM5rT1Ta0Q8FKj02HQ,good,5,0,4.1.0,2022-02-08 05:20:04,,,4.1.0
e08b253d-c9ec-4d43-a7f9-372c50aa36c5,ريماس العنزي,https://play-lh.googleusercontent.com/a-/AD_cMMSwqKnOEhfjhRo0zb3H3yBttUQJpwRvDti-YvC2WA,فاشل ولا شي يشتغل عندي,1,1,4.1.0,2022-02-07 09:44:15,,,4.1.0
c6fac434-a083-4952-abc8-af885fd40f8e,Firas Othman,https://play-lh.googleusercontent.com/a/AAcHTtfonmBANcRbXB4vRYgbDnTwZC4NTNVWPfVos02Z=mo,"I subscribed from Egypt through Vodafone for the monthly subscription for 15 EGP, and this month the subscription was not renewed for some reason although I have more than enough balance in my lin, and then I tried to resubscribe again through the Jawwy TV website, and after I get the 4 digits PIN code I enter it but it tells me that the PIN is incorrect, please kindly help, below are my account details, thank you very much, waiting for your kind reply.",4,16,4.1.0,2022-02-04 14:43:59,,,4.1.0
c1bd44f8-64df-43ec-aef4-5f160ecbbe11,Mohamed H,https://play-lh.googleusercontent.com/a-/AD_cMMR62dD_wRECgNuZOwK_4g9SuKixHS-z_L1k1ZDg,"I loved it, but it no longer works on my android tv, tried everything, hopeless, hope they can fix it again one day",1,10,4.1.0,2022-02-03 08:56:46,,,4.1.0
ceaa047d-ffe0-4eb7-b311-5217215db5b3,Layal MOH,https://play-lh.googleusercontent.com/a/AAcHTtdRJsvu0UjLaM7VKthxmgvZyFIy-xoxczuc06a0=mo,Very bad,1,1,4.1.0,2022-02-02 21:56:51,,,4.1.0
c35b36e0-7587-453c-9fb8-723eed92e9c7,Eng. Hussein Ali,https://play-lh.googleusercontent.com/a/AAcHTteMqHAT8HOCmFahyNaEKB3AO4HG78Dvwg82MR8_=mo,"It doesnt show watched history ""what I have watched"".",2,1,4.1.0,2022-02-02 14:49:12,,,4.1.0
f9d827ff-a417-49da-ab4f-0721b26e39e3,Om Nawaf,https://play-lh.googleusercontent.com/a-/AD_cMMRNT44RHljRgOVOCIHIQzSFu5J2dXJtLqE0ajNZ,اتمنى تضيفون افلام هنديه,5,0,4.1.0,2022-02-02 08:20:35,,,4.1.0
aa87ea2c-0d48-4ed7-953b-fef20d26f878,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very disgusting... unsubscribe is not working.. group of thieves,1,1,,2022-02-01 06:17:51,,,
d9aa3839-aa7a-4e2d-99e7-64e3ceb8a433,Abd Al,https://play-lh.googleusercontent.com/a-/AD_cMMS9HVNAumLeK4Q0a1Mnx-f49Q5WYVnFD85GYHxm,great,5,0,4.1.0,2022-02-01 03:43:47,,,4.1.0
d455c872-02d5-4bc6-b5ed-d715231c3185,amal yamato,https://play-lh.googleusercontent.com/a/AAcHTteUcSBTygJ2hbRo56elL5j-QQpbNvyh1-UKnlrh=mo,خديجة ترغين 19925,5,1,3.3.1,2022-01-31 09:27:50,,,3.3.1
b311761c-121b-4519-89ea-8909171c7ce8,Shehab Haggag,https://play-lh.googleusercontent.com/a/AAcHTtcyHf2rSeTLhthSlqrE_Mk5uujfYPMpnzzWTXY7=mo,Lovely experience.,5,0,4.1.0,2022-01-28 10:29:56,,,4.1.0
e56bf807-b15a-47bc-a3d0-94e3819800e4,dovah kiin,https://play-lh.googleusercontent.com/a-/AD_cMMQDVjyD3yzaA6DD3nGrsxEd3TloIdr_hHF33nQsuw,بيصعبوا الغاء الاشتراك الي هو بيحصل بدون موافقتنا اساسا,1,0,,2022-01-27 23:03:41,,,
c9c3a4ae-45ba-4c46-bd55-83d800c53470,Fawaz Abdul,https://play-lh.googleusercontent.com/a-/AD_cMMQC5xn_jzlYpaNQ144oY24UFWZSuO-si1GtcqCFsw,Pathetic app Got subscribed accidentally and now I'm unable to unsubscribe it. They made it complicated intentionally,1,5,4.1.0,2022-01-25 07:18:16,,,4.1.0
235f800b-9017-4616-bdcb-aba1d029826d,Ali said,https://play-lh.googleusercontent.com/a-/AD_cMMTn_XmQzWqx1qQYQnPRS_8Bf5QJdRQrN7vRihcF,Very bad and crash once I installed it,1,5,4.1.0,2022-01-25 01:40:52,,,4.1.0
0127c96b-8c7d-4241-8eff-da290a980534,Dilawar Hossain,https://play-lh.googleusercontent.com/a/AAcHTte93xxPvrEgZEB75YYJMdznzgMJTjcjHrG_g-_w=mo,Update your version very slow,1,3,4.1.0,2022-01-22 03:17:53,,,4.1.0
d57e0726-71d3-4b18-abf3-55b242a19481,I LOVE MINDANAO,https://play-lh.googleusercontent.com/a-/AD_cMMScu5MVRf4AcG9fEuFjGvUCZKpz8e-P9qxmfBaP,I love it,5,0,4.1.0,2022-01-21 17:05:35,,,4.1.0
09fb565f-86fc-4035-83ac-ca559a550c7d,Fady Nabil Samy,https://play-lh.googleusercontent.com/a-/AD_cMMQR5S0HD5WUAwIZwJTomMGbNcwPC857LuogibMTqg,لم اشترك بهذة الخدمة لكن شركة وي لخدمات الانترنت قامت بإضافتها على فاتورة الانترنت الخاصة بي! وعندما فتحت الموقع لإلغاء الخدمة ظهرت لي لافتة (يرجي الاتصال بمركز خدمة العملاء لإلغاء الاشتراك),1,1,4.1.0,2022-01-21 06:20:17,,,4.1.0
7df85f36-0e35-4184-90f3-65a6323efdb7,Sarah Mohsen,https://play-lh.googleusercontent.com/a/AAcHTtdqGhzuh6QOzaqfW1x6NhUP2WIlU7Lw5hJAaumY=mo,لغة الترجمة ولغة الصوت لا تعمل أو غير موجودة في التحديث الأخير,3,0,4.1.0,2022-01-18 09:51:19,,,4.1.0
127d822e-a1ee-40bd-bd2d-b5d07b55072d,afifa Hussein,https://play-lh.googleusercontent.com/a-/AD_cMMTeDKqIyEX_YvrxGxrw5uj408M8tzf01wu_ubHk,It's very classic I love 💕 it,1,1,,2022-01-15 04:55:30,,,
0afb916a-7cf4-4650-a97a-d664d23b742a,1KingAzlan,https://play-lh.googleusercontent.com/a-/AD_cMMS9lYAqqqDCjfBpGHeSF318wrr3xMPfa6ZpTOkgNw,awesome app working fine !!,5,4,4.0.2,2022-01-14 15:26:40,,,4.0.2
ddf9f37d-a711-4b14-b88d-5f4749fc6e83,Sylare Smith,https://play-lh.googleusercontent.com/a-/AD_cMMSFUPRg2K_n_aK8Szw2lZFNXVzVuYB81Y5hu6fv6p8,There is a issue with the Google TV version. The app works once then it will indicate there is no internet connection. I tired restart the app and the device but didn't work the only fix is to reinstall the app again then it will work!?!,3,17,4.0.2,2022-01-12 14:31:09,,,4.0.2
eab085cb-fd6e-4e97-9513-78c2b87b901a,Ehab Nagy,https://play-lh.googleusercontent.com/a-/AD_cMMTlTWKPuqxom5oYs9dUXJmutotYCZ29czA9kbF1QNA,very good experience,5,0,4.0.2,2022-01-12 13:09:09,,,4.0.2
eb10b93f-5eef-4bf6-bb64-c9b392a0f7c4,Mostafa Abbass,https://play-lh.googleusercontent.com/a-/AD_cMMSxZ-JwVM49--X_Nak6tWIJJDrNeBT2gB6NNfpHfEA,Worst experience ever..steals your money you can't subscribe..worst customer service,1,3,4.0.2,2022-01-10 23:42:09,,,4.0.2
3b4e31f6-fe69-4e7d-a849-9d6714b79124,Mohamed Fathi,https://play-lh.googleusercontent.com/a/AAcHTtffklSCwzdBcZnIrvRIqSf4ugOR7kxSNEuFFUp-=mo,very good,5,0,4.0.2,2022-01-10 14:40:06,,,4.0.2
24be2237-2f38-4ecf-b3a4-889080c51745,Xiqil8,https://play-lh.googleusercontent.com/a-/AD_cMMRFGIlsVLE5puy4C1Tvk7G7zSFaHuuDQyuPRTsYLA,مايشتغل على التابلت حقي ليه المشكله التابلت مافيه شي كان شغال بعدين خرجني ويقول حدث خطأ غيرت الشبكه نفس المشكله اتمنى تصلحوا المشكله لان انا معطيته كامل في النجوم,5,0,4.0.2,2022-01-07 15:24:52,,,4.0.2
fe2aa59f-aed9-421b-ac84-26041e603ffb,Mohamed Ahmed,https://play-lh.googleusercontent.com/a/AAcHTtdTew9fP4IHMwSwY68XtYGYrT6IlbrQgOr2D3Sc=mo,ممتاز,5,0,4.0.2,2022-01-07 07:14:22,,,4.0.2
31f1891f-bb8b-41a7-85ca-03aef1345deb,Tariq s .AL AUJAN,https://play-lh.googleusercontent.com/a-/AD_cMMRmEu1H4ZRZAV7DAfY-bOg-SAXDGkqnpTdqtz5AW1M,I like it,4,0,4.0.2,2022-01-05 12:11:58,,,4.0.2
7fb93836-6fa2-4e69-a030-390667558619,محمود عارف,https://play-lh.googleusercontent.com/a/AAcHTtdpgVIKF0tQv7L49pcxLMVWoiE98uVeIqjOViEq=mo,تم دفع الاشتراك وعمل اسم مستخدم وعند دخول التطبيق بيقولى لم يتم تفعيل اسم المستخدم اولم يستدل علية,1,2,4.0.2,2022-01-03 13:15:28,,,4.0.2
66e5f6aa-7140-4b7a-9636-e9fb02c69d89,Azri Ghazali,https://play-lh.googleusercontent.com/a-/AD_cMMRYAubEM3Gx5TB1ZyK0nb0KofW_t2YmAThE92Jung,Not available outside of non Arabic speaking nation,1,1,,2022-01-02 05:33:11,,,
2c7d568d-6549-47f6-ad20-3044556faa5a,BASIM OUMI,https://play-lh.googleusercontent.com/a/AAcHTtcz1uY5Z1Hrpj7LKuEQpHcqGLzUv9587cSAbaKk=mo,awesome,5,0,4.0.2,2022-01-01 04:10:10,,,4.0.2
1c410e85-6cc2-45ab-b0e6-139f4409d535,Ahmad Bayoumy,https://play-lh.googleusercontent.com/a/AAcHTtdlz-9Lh68a2ycEJwTJYM2lsqJg5dMuifJ1ZONI=mo,Very bad app,1,1,4.0.2,2021-12-30 21:23:19,,,4.0.2
bbf5aebe-32c2-4dd7-b858-4a0b3f27dd37,Tarek Aboulatta,https://play-lh.googleusercontent.com/a/AAcHTtdF3cOdygOsgL3VIcsuvpkK8tzYi48zlTTtGxCu=mo,"Not working , disappointing app",1,4,4.0.2,2021-12-29 15:20:12,,,4.0.2
c557e939-37fb-40e1-a840-269aaf683019,Sameh Mounier,https://play-lh.googleusercontent.com/a-/AD_cMMTEI_wHjIApX3W5XAqVIo6foa5YFxYu3u7ssgLkyg,Bad sirver not working,1,1,4.0.2,2021-12-29 10:49:52,,,4.0.2
e6a2524c-c113-4ce9-ac62-dfe5e8a93009,Kareem Omran,https://play-lh.googleusercontent.com/a/AAcHTtfil9pkwtIah10-eC-Ul5U23rWuKXKebtiIKZ12=mo,error DRM...doesn't work in Egypt. a piece of garbage !,1,1,,2021-12-29 10:20:31,,,
1512a456-bc7e-4f2d-8115-82e40beb9755,mohamed zein,https://play-lh.googleusercontent.com/a-/AD_cMMScsIHBJC19QsEUpXY07spsi3INfSeSVuX-uFj-RA,Every thing  I try to watched give me massage drm_500🤔🤔 Thx for terrible experience,1,1,4.0.2,2021-12-29 08:40:00,,,4.0.2
a24fd67c-6b6e-483a-a2b4-8ddc00cf1975,Dr. mohamed salama,https://play-lh.googleusercontent.com/a/AAcHTteUFU3ZqCzDfQn2BdipBXcVDcH-4hnbV5bIR3I0=mo,التطبيق لايعمل ويعطي عطل buffering ثم يغلق . ولا يمكن مشاهده ايه محتوي. وخدمه العملاء لا تتجاوب.,1,2,4.0.2,2021-12-29 08:10:00,,,4.0.2
30aaeb70-a0bc-4550-bfc7-573cf42f9c27,المهندس اسلام,https://play-lh.googleusercontent.com/a-/AD_cMMTB35Y9zR0UmBoXvULVbGdJjOeVy3laOFHQr--kkw,خدمة سيئة,1,0,,2021-12-29 05:52:11,,,
a8bed532-bb9e-4a27-af6d-555fc70b1b19,Aly Tamer789,https://play-lh.googleusercontent.com/a-/AD_cMMR-fnhYDT0g3RknCCGah_4AZhP4boqnPpZSDxw_-A,"Worst app ever when I watch anything it gives me error ""DRM_""",1,3,4.0.2,2021-12-29 05:28:57,,,4.0.2
ed9faa8f-821b-4b87-a236-93ccaed5ec13,mo om,https://play-lh.googleusercontent.com/a-/AD_cMMTJNCzxINrh4tLGUhCu0LvBOZ9VVzuHu2DCKx5H,Error DRM_500 ON LIVE CHANNELS,1,1,4.0.2,2021-12-29 03:11:31,,,4.0.2
63fe1c6d-71cf-4114-ac45-25010838499f,Ibrahim Alrefai,https://play-lh.googleusercontent.com/a-/AD_cMMTO43K_iC_INpobI0UdLTBk2S3StBCG_VsSJl-phA,Coolandgood,5,0,,2021-12-28 22:03:23,,,
a5762862-8ca2-4670-aa7a-e7cc50d6ec53,Ahmed Abdullah,https://play-lh.googleusercontent.com/a-/AD_cMMRN02vwoWpqlnKNwPPftYNqiYKGhrG7W-Gikeo_xg,استمرو,5,0,4.0.2,2021-12-28 18:53:11,,,4.0.2
bc456322-d908-468b-a97d-135b4b276f3c,AhmeD,https://play-lh.googleusercontent.com/a-/AD_cMMRYRBUBw1A7xoThQoZb2QWJnpOW9ZPxhfwivLTF3w,"I was happy with the old version because of aspect ratio of the live tv , but the app now forced me to update it , so please at least add option to change aspect ratio for live tv or videos .",2,22,4.0.2,2021-12-24 15:38:22,,,4.0.2
e8238856-15f7-4bb9-b52b-a235f11f3cd6,bohacob al,https://play-lh.googleusercontent.com/a/AAcHTtfdye--wIMA0FXYz10PK8i_bIYyaZZ8d1T-HcgN=mo,It does not work.. whenever I open the app it keeps loading and never ends. Can you fix it please???,1,6,4.0.2,2021-12-24 03:18:46,,,4.0.2
8fef9ef2-bcde-4140-99c8-c0cc3870dd0e,Jack Shnoda,https://play-lh.googleusercontent.com/a/AAcHTtd2TRHfUbxPhyUHaHuT2b4aFLyuu0BF0UaWPIiA=mo,شكرا,5,0,4.0.2,2021-12-22 05:55:45,,,4.0.2
56081f63-bf14-45b2-b2bf-e77ea307f758,Abobaker Barnawi,https://play-lh.googleusercontent.com/a-/AD_cMMRsRTOsv8SUX5ckoi08QG_3eQ_gGkiAZ7C4_F789j4,تطبيق ممتاز,5,0,4.0.2,2021-12-21 07:30:09,,,4.0.2
d5a4abd7-9c46-49b8-ab35-bb4251f14311,Arkim Delossantos,https://play-lh.googleusercontent.com/a/AAcHTtfiqI31_47Lu6CHarQhbYUrD3EAyTXuHjNKDs9R=mo,Good,5,0,3.3.1,2021-12-20 07:32:00,,,3.3.1
5d7ec7c5-69ff-4a2a-b0d6-f9c373e8e1f8,p s y c h o,https://play-lh.googleusercontent.com/a-/AD_cMMTpL2aibOIo7eeLS-Bts3WcRRxRgb5a8e7xplqSnA,Application ki zebi,1,0,,2021-12-19 16:10:38,,,
